event_id,team,module,priority,build_time_min,deploy_time_min,commit_size_loc,num_bugs,test_coverage_pct,ticket_resolution_h,deploy_status
3756,Beta,infra,baja,4.32,2.43,61,0,99.1,10.74,success
3757,Gamma,ui,baja,0.52,0.3,53,0,81.4,16.29,success
3758,Gamma,auth,media,12.58,5.82,326,0,62.8,4.84,success
3759,Alpha,api,media,2.68,0.82,26,0,82.8,3.43,success
3760,Gamma,auth,baja,9.29,7.77,90,0,60.2,6.11,success
3761,Alpha,infra,media,4.41,2.92,25,0,37.8,9.33,success
3762,Gamma,auth,alta,0.5,0.46,40,0,47.5,7.45,success
3763,Gamma,auth,media,1.64,0.92,86,0,52.1,6.11,success
3764,Gamma,db,baja,1.47,2.97,55,1,80.3,14.37,success
3765,Beta,api,baja,4.52,5.19,66,0,40.4,6.53,success
3766,Beta,db,baja,4.19,0.3,90,0,82.1,5.98,success
3767,Gamma,auth,media,2.68,1.21,43,0,84.4,4.5,success
3768,Gamma,db,media,16.38,11.1,148,0,76.5,5.99,success
3769,Delta,auth,baja,1.91,3.74,51,0,,6.16,success
3770,Beta,auth,baja,8.0,6.62,61,0,60.7,5.48,success
3771,Beta,api,baja,4.32,6.15,92,0,68.8,7.62,success
3772,Beta,auth,baja,0.5,0.3,82,0,,6.34,success
3773,Gamma,ui,critica,6.25,6.29,119,0,80.1,7.68,success
3774,Alpha,auth,baja,7.59,11.18,89,0,88.2,8.1,success
3775,Beta,auth,baja,6.96,5.8,102,0,98.5,14.0,success
3776,Alpha,db,media,4.17,4.22,50,0,69.5,7.21,success
3777,Gamma,auth,baja,2.83,4.5,25,0,53.9,7.01,success
3778,Delta,ui,baja,0.98,0.72,18,0,88.1,9.99,success
3779,Delta,db,media,5.28,2.3,15,0,68.9,12.04,rolled_back
3780,Beta,auth,baja,10.48,7.93,326,0,55.7,4.8,success
3781,Alpha,db,baja,0.6,0.3,9,0,74.3,10.04,success
3782,Alpha,api,media,8.92,7.84,195,0,80.3,5.98,success
3783,Alpha,api,media,2.18,4.22,32,0,84.8,7.26,success
3784,Delta,auth,baja,11.86,4.61,194,0,40.6,13.73,success
3785,Delta,db,alta,3.75,4.16,9,0,75.9,5.27,success
3786,Gamma,ui,baja,0.87,1.48,54,0,85.6,5.4,success
3787,Alpha,ui,critica,6.42,9.05,247,0,62.4,2.02,success
3788,Alpha,infra,critica,4.31,7.36,127,0,76.5,10.53,success
3789,Delta,api,media,10.85,10.11,49,0,81.2,6.89,success
3790,Beta,infra,baja,1.65,5.52,12,0,65.1,7.38,success
3791,Alpha,db,alta,4.58,3.33,20,0,61.7,10.72,success
3792,Alpha,infra,media,5.58,5.5,233,0,67.5,4.69,success
3793,Beta,infra,baja,0.5,1.17,49,0,64.5,5.89,success
3794,Gamma,infra,media,3.22,0.94,63,0,55.3,13.59,success
3795,Delta,auth,media,9.95,7.68,86,0,,4.47,success
3796,Beta,db,alta,0.5,1.59,21,0,87.0,3.11,success
3797,Gamma,db,alta,2.66,2.59,96,0,79.2,12.58,success
3798,Alpha,ui,alta,5.73,4.79,46,0,,7.77,success
3799,Alpha,api,alta,8.76,6.91,87,0,53.6,5.08,success
3800,Alpha,infra,media,4.34,6.32,40,0,64.0,17.01,success
3801,Delta,auth,media,4.61,2.8,16,0,32.3,5.08,success
3802,Gamma,api,critica,0.5,0.3,45,0,58.4,6.05,success
3803,Delta,ui,critica,1.39,4.03,119,0,56.9,5.66,success
3804,Alpha,auth,alta,1.86,4.76,95,0,86.4,10.86,success
3805,Alpha,db,alta,1.79,3.47,69,0,68.5,3.76,success
3806,Delta,auth,media,7.21,2.98,150,0,82.2,13.48,success
3807,Alpha,ui,baja,0.5,1.47,56,0,60.0,17.22,success
3808,Alpha,db,alta,4.75,5.06,70,0,77.1,9.81,success
3809,Gamma,api,baja,2.18,0.3,43,0,60.0,6.04,success
3810,Gamma,db,baja,4.75,2.44,158,0,69.1,7.98,success
3811,Alpha,auth,media,6.92,5.29,87,0,79.8,7.44,success
3812,Beta,db,media,0.5,4.76,40,0,,7.33,success
3813,Gamma,infra,media,7.58,6.61,17,0,85.2,3.79,success
3814,Beta,auth,baja,9.89,6.0,180,0,90.8,9.52,success
3815,Beta,ui,baja,0.5,1.3,34,0,74.5,8.2,success
3816,Alpha,ui,baja,7.27,4.2,71,0,86.2,7.06,success
3817,Beta,ui,baja,15.3,9.65,554,0,58.7,7.27,success
3818,Delta,db,baja,10.19,9.42,137,0,85.9,18.56,success
3819,Gamma,api,media,11.7,3.72,284,0,73.7,,success
3820,Delta,ui,baja,0.5,5.09,41,0,81.8,4.87,success
3821,Alpha,auth,media,3.87,9.29,175,0,73.7,5.89,success
3822,Alpha,api,baja,2.98,3.69,68,0,77.8,11.04,success
3823,Gamma,infra,media,7.85,4.13,93,0,62.5,10.92,success
3824,Alpha,auth,alta,13.88,12.74,411,0,66.4,6.34,success
3825,Gamma,ui,baja,2.87,3.92,52,0,57.9,5.48,success
3826,Delta,auth,baja,4.17,2.69,68,0,74.7,5.36,success
3827,Beta,db,media,0.5,0.3,30,0,72.4,8.24,success
3828,Gamma,ui,baja,9.35,6.1,148,0,86.3,6.62,success
3829,Gamma,api,alta,7.93,6.74,40,0,39.8,3.59,success
3830,Alpha,auth,critica,9.07,9.18,167,0,94.0,1.44,success
3831,Delta,api,media,1.11,2.88,15,0,31.8,3.88,success
3832,Alpha,infra,critica,2.96,4.41,109,0,41.2,5.12,success
3833,Delta,ui,media,0.5,0.97,37,0,,5.71,success
3834,Gamma,api,media,1.87,4.76,129,0,78.9,11.48,success
3835,Alpha,db,baja,9.89,6.92,66,0,22.7,5.26,success
3836,Gamma,api,baja,2.95,7.86,41,0,60.0,6.04,success
3837,Alpha,api,baja,5.77,3.33,47,0,81.4,6.34,success
3838,Gamma,api,media,5.93,6.05,31,0,84.9,6.64,success
3839,Delta,auth,media,6.71,11.0,142,0,48.6,5.15,success
3840,Delta,db,baja,0.5,4.4,26,0,94.5,5.85,success
3841,Delta,infra,media,5.2,6.48,52,0,61.8,7.32,success
3842,Beta,infra,baja,1.48,3.13,91,0,40.5,7.69,success
3843,Gamma,infra,baja,12.68,9.24,285,0,76.0,10.01,success
3844,Beta,api,baja,0.87,1.59,66,0,84.1,6.86,success
3845,Delta,api,media,2.24,1.44,54,0,64.1,10.39,success
3846,Beta,ui,media,3.24,0.3,85,0,54.3,4.51,success
3847,Delta,infra,alta,6.72,7.13,10,0,72.2,7.33,success
3848,Beta,db,baja,0.5,0.3,23,0,91.2,10.41,success
3849,Gamma,api,media,11.67,10.13,48,0,,3.3,success
3850,Alpha,ui,critica,0.95,1.3,35,0,77.7,6.51,success
3851,Gamma,db,baja,2.04,0.34,16,0,83.3,7.16,success
3852,Alpha,infra,media,7.4,9.45,144,0,80.9,6.7,success
3853,Alpha,db,baja,5.37,1.1,84,0,,12.55,success
3854,Beta,api,baja,6.81,3.92,76,0,,7.39,success
3855,Beta,api,media,4.91,3.01,36,0,,4.42,failed
3856,Gamma,api,baja,11.35,8.68,72,0,83.6,9.22,success
3857,Beta,api,media,7.37,4.39,106,0,77.5,5.79,success
3858,Alpha,infra,critica,3.28,7.12,53,0,58.1,4.44,success
3859,Beta,ui,baja,3.31,0.3,99,0,72.3,7.2,success
3860,Beta,api,baja,1.25,12.46,33,0,90.0,9.85,success
3861,Gamma,api,alta,8.75,4.1,73,0,57.6,6.39,success
3862,Gamma,ui,media,13.77,17.15,186,0,90.0,6.28,success
3863,Alpha,ui,alta,10.68,10.64,202,0,74.0,6.18,success
3864,Gamma,auth,baja,0.5,1.52,220,0,77.6,5.67,success
3865,Gamma,infra,media,0.5,2.37,86,0,77.2,8.33,success
3866,Delta,api,critica,4.05,2.98,69,0,87.1,5.57,success
3867,Gamma,api,baja,2.76,4.02,45,0,77.3,13.31,success
3868,Delta,auth,alta,22.09301895447867,1.13,13,0,83.5,4.12,success
3869,Alpha,ui,media,5.87,6.79,20,0,69.2,5.06,success
3870,Gamma,db,alta,7.95,6.72,57,0,71.3,5.94,success
3871,Alpha,infra,baja,4.26,1.58,60,0,64.1,7.38,success
3872,Alpha,auth,media,5.16,5.66,238,0,82.6,4.42,success
3873,Delta,infra,baja,4.66,5.21,218,0,87.1,5.38,success
3874,Beta,db,critica,3.28,1.68,36,0,61.4,8.34,success
3875,Gamma,api,baja,7.64,5.01,139,0,40.2,6.04,success
3876,Gamma,auth,baja,0.5,3.08,43,0,73.6,6.87,success
3877,Gamma,api,alta,8.02,9.04,123,1,86.9,5.99,success
3878,Alpha,infra,baja,1.57,2.09,138,0,97.1,17.29,success
3879,Alpha,api,media,1.17,4.53,204,0,65.3,4.94,success
3880,Alpha,api,baja,1.01,5.02,43,0,88.1,7.13,success
3881,Delta,db,media,11.32,11.55,166,0,70.3,3.77,success
3882,Alpha,infra,baja,6.33,6.34,12,0,77.9,7.88,success
3883,Gamma,ui,media,2.79,0.92,214,0,48.5,13.82,success
3884,Beta,db,media,0.5,4.03,65,0,61.7,4.21,success
3885,Alpha,auth,baja,5.97,4.6,66,0,60.6,8.01,success
3886,Beta,infra,baja,1.01,3.37,11,0,60.0,6.51,success
3887,Alpha,api,baja,6.97,4.11,47,0,39.4,7.5,success
3888,Alpha,auth,alta,10.72,6.43,226,0,83.4,4.57,success
3889,Alpha,infra,baja,5.74,3.19,45,0,84.9,5.23,success
3890,Delta,auth,baja,3.21,0.3,127,0,89.1,8.26,success
3891,Gamma,auth,baja,5.64,3.42,69,0,82.8,10.13,success
3892,Delta,ui,media,13.59,7.07,174,0,56.1,5.39,success
3893,Beta,api,alta,4.8,5.8,79,0,75.5,9.19,success
3894,Alpha,auth,media,2.75,0.49,29,0,61.5,10.16,success
3895,Gamma,ui,alta,2.56,1.36,70,0,89.1,8.04,success
3896,Delta,db,media,5.4,4.75,282,0,91.3,4.36,success
3897,Gamma,db,alta,1.24,6.78,104,0,48.9,,success
3898,Alpha,auth,alta,1.47,0.65,60,0,51.5,6.68,success
3899,Beta,ui,baja,12.31,5.43,508,0,68.5,5.8,success
3900,Delta,db,critica,2.8,0.3,189,0,91.1,3.41,success
3901,Gamma,auth,alta,0.5,0.3,139,0,79.3,5.43,success
3902,Delta,auth,media,2.2,1.18,89,0,87.6,5.13,success
3903,Gamma,auth,baja,8.25,12.21,129,0,68.0,7.16,success
3904,Alpha,ui,baja,5.13,6.99,132,0,62.4,13.56,success
3905,Delta,auth,media,1.28,1.48,9,0,82.2,4.7,success
3906,Delta,db,media,7.27,10.49,95,0,67.3,4.66,success
3907,Gamma,infra,media,9.7,5.79,58,0,40.6,9.78,success
3908,Delta,auth,media,10.47,6.75,43,0,81.7,6.47,success
3909,Alpha,ui,media,4.06,2.76,56,0,49.9,6.78,success
3910,Delta,auth,baja,1.59,5.02,16,0,78.9,6.9,success
3911,Alpha,auth,baja,1.31,2.11,13,0,39.7,6.92,success
3912,Delta,db,baja,10.02,11.28,205,0,81.1,7.26,success
3913,Alpha,api,alta,4.62,5.36,101,0,93.6,5.89,success
3914,Gamma,infra,media,1.7,4.79,8,0,65.1,8.89,success
3915,Delta,ui,critica,2.93,0.3,40,0,61.3,2.67,success
3916,Alpha,auth,alta,3.95,0.3,147,0,76.1,3.89,success
3917,Alpha,api,alta,0.5,0.3,52,0,66.9,8.97,success
3918,Delta,auth,media,6.01,4.04,204,0,77.8,6.59,success
3919,Alpha,infra,alta,10.96,4.23,172,0,97.0,4.57,success
3920,Gamma,ui,critica,7.58,9.15,20,0,69.3,5.37,success
3921,Delta,api,alta,6.74,5.05,59,0,39.2,4.27,success
3922,Gamma,ui,baja,1.61,4.0,45,0,73.3,10.8,success
3923,Beta,ui,media,0.5,0.57,19,0,49.7,4.91,success
3924,Beta,db,baja,7.41,8.01,18,0,56.9,6.31,success
3925,Gamma,auth,baja,0.5,0.3,32,0,61.4,6.61,success
3926,Gamma,auth,media,3.25,3.33,37,0,90.4,7.59,success
3927,Gamma,auth,alta,10.54,9.08,86,0,73.5,9.22,success
3928,Alpha,api,baja,7.45,7.43,171,0,79.4,9.15,success
3929,Gamma,api,baja,4.14,3.19,106,0,82.8,10.1,success
3930,Gamma,auth,alta,10.02,3.23,131,0,62.7,2.91,success
3931,Gamma,api,baja,3.81,6.31,52,0,65.3,4.98,success
3932,Alpha,api,baja,5.96,4.1,115,0,48.0,5.23,success
3933,Gamma,auth,alta,9.09,6.19,58,0,75.0,5.23,success
3934,Gamma,infra,alta,0.5,7.35,45,0,80.6,4.38,success
3935,Alpha,ui,media,13.98,10.13,368,0,47.0,4.09,success
3936,Delta,api,media,0.5,0.5,8,0,79.9,3.11,success
3937,Gamma,ui,baja,1.63,1.03,12,0,62.2,9.02,success
3938,Beta,api,baja,5.16,6.21,94,0,48.5,12.16,success
3939,Gamma,infra,alta,1.21,0.3,53,0,69.9,8.14,success
3940,Gamma,ui,alta,3.35,4.79,18,0,71.8,5.1,success
3941,Gamma,api,baja,4.14,6.74,26,0,70.5,8.07,success
3942,Beta,infra,baja,3.48,3.37,29,0,93.1,6.12,success
3943,Delta,db,baja,6.82,8.06,149,0,50.5,7.46,success
3944,Delta,db,baja,7.6,5.89,199,0,45.5,7.28,success
3945,Alpha,auth,baja,10.5,6.08,292,0,55.9,8.6,success
3946,Gamma,auth,baja,2.76,0.3,16,0,86.4,6.01,success
3947,Alpha,ui,alta,0.5,2.49,19,0,96.7,14.99,success
3948,Beta,api,baja,6.35,6.05,18,0,38.1,5.38,success
3949,Delta,ui,media,8.1,8.81,213,0,85.0,6.84,success
3950,Alpha,db,media,3.86,6.03,97,0,66.7,8.32,success
3951,Beta,api,alta,5.35,9.88,72,0,48.5,3.37,success
3952,Alpha,api,critica,4.16,2.54,82,0,95.8,1.89,success
3953,Gamma,api,media,8.28,7.36,63,0,80.2,8.38,success
3954,Beta,api,baja,5.4,3.02,24,0,85.3,17.25,success
3955,Gamma,ui,alta,5.51,7.13,106,0,80.7,2.6,success
3956,Delta,db,baja,6.64,3.17,56,0,89.7,17.18,failed
3957,Gamma,api,baja,3.52,5.9,23,0,54.8,9.74,success
3958,Gamma,db,baja,1.29,0.43,112,0,73.7,7.4,success
3959,Alpha,ui,alta,5.67,6.82,45,0,56.2,8.16,success
3960,Alpha,db,baja,0.5,4.82,82,0,60.3,11.52,success
3961,Delta,auth,media,0.5,0.3,60,0,69.0,5.83,success
3962,Delta,db,media,8.67,3.33,149,0,58.1,18.55,success
3963,Gamma,db,media,6.0,5.69,81,0,58.3,15.72,success
3964,Beta,api,baja,4.03,4.24,30,0,29.6,6.23,success
3965,Alpha,ui,alta,8.29,5.74,89,0,40.2,6.24,success
3966,Delta,infra,alta,4.68,3.12,92,0,49.3,3.33,success
3967,Delta,auth,media,3.99,1.76,106,0,34.0,3.94,success
3968,Alpha,db,media,9.15,7.82,169,0,48.3,5.57,success
3969,Gamma,infra,alta,0.62,0.3,38,0,76.0,6.12,success
3970,Gamma,infra,alta,4.82,5.31,122,0,86.4,3.68,success
3971,Beta,api,media,3.18,1.97,14,0,86.8,8.93,success
3972,Delta,ui,baja,4.85,3.35,60,1,71.0,14.09,success
3973,Alpha,infra,baja,2.69,6.15,52,0,55.8,7.64,success
3974,Beta,ui,baja,7.88,8.61,245,0,81.9,5.96,success
3975,Alpha,auth,baja,0.82,0.3,58,0,71.4,6.13,success
3976,Gamma,auth,baja,2.67,0.92,115,0,87.8,6.88,success
3977,Gamma,db,baja,8.84,8.75,14,0,56.9,6.25,success
3978,Delta,api,alta,2.63,0.3,49,0,68.4,4.54,success
3979,Gamma,auth,alta,3.6,7.29,31,0,76.0,3.88,success
3980,Alpha,api,alta,16.68,11.85,619,1,78.9,9.5,success
3981,Beta,db,media,10.8,6.53,37,0,87.9,4.12,success
3982,Alpha,api,media,1.88,2.65,71,0,75.7,9.51,success
3983,Gamma,infra,baja,0.5,5.2,75,0,73.3,6.36,success
3984,Gamma,db,media,2.26,0.3,16,0,50.4,7.74,success
3985,Delta,infra,baja,0.5,4.37,42,0,85.5,7.56,success
3986,Beta,infra,media,5.97,8.07,96,0,62.4,3.97,success
3987,Beta,api,critica,0.5,1.0,72,1,93.2,9.03,success
3988,Alpha,ui,alta,5.21,4.45,8,0,79.4,12.09,success
3989,Beta,auth,baja,6.02,5.45,40,0,59.1,7.1,success
3990,Beta,infra,alta,6.65,7.32,167,0,40.5,2.69,success
3991,Delta,api,baja,0.5,0.3,113,0,77.3,8.58,success
3992,Delta,ui,baja,5.43,4.72,200,0,77.3,7.71,success
3993,Alpha,db,baja,2.97,3.03,27,0,85.1,5.82,success
3994,Beta,auth,baja,4.7,6.02,211,0,69.6,7.74,success
3995,Gamma,db,media,0.5,8.49,64,0,94.1,11.12,success
3996,Beta,auth,media,13.52,7.78,279,0,87.5,10.08,success
3997,Alpha,api,baja,4.41,4.34,67,0,96.1,6.75,success
3998,Delta,api,critica,2.72,1.23,11,0,62.5,3.71,success
3999,Gamma,api,media,8.15,5.17,143,0,79.0,4.51,success
4000,Gamma,ui,media,2.77,0.47,45,0,69.9,5.59,success
4001,Beta,infra,media,3.26,0.3,48,0,55.7,6.9,success
4002,Delta,api,media,3.98,6.85,18,0,52.7,6.78,success
4003,Alpha,ui,media,12.72,10.02,287,0,57.1,7.19,success
4004,Beta,infra,media,4.75,4.58,42,0,82.3,7.16,success
4005,Delta,db,alta,14.86,8.23,275,0,54.1,3.9,success
4006,Delta,auth,baja,3.43,3.37,45,0,61.0,10.36,success
4007,Beta,infra,media,0.5,0.3,29,0,84.3,9.94,success
4008,Gamma,auth,baja,12.41,8.88,219,0,90.9,7.69,success
4009,Alpha,ui,alta,3.22,4.27,62,0,40.8,17.94,success
4010,Alpha,ui,baja,1.88,1.27,63,0,88.4,8.74,success
4011,Beta,db,baja,4.77,2.47,21,0,77.2,,success
4012,Delta,auth,critica,4.49,2.96,44,0,67.3,3.9,success
4013,Gamma,auth,media,0.5,3.84,98,0,64.1,5.56,success
4014,Beta,db,baja,4.64,4.79,21,0,60.6,,success
4015,Beta,auth,baja,8.85,2.79,41,0,95.5,7.0,success
4016,Alpha,api,media,4.22,5.84,46,0,60.7,8.99,success
4017,Beta,db,critica,3.36,4.87,71,0,56.3,7.93,success
4018,Alpha,ui,media,5.24,5.11,253,0,46.6,13.49,failed
4019,Alpha,auth,baja,8.88,10.94,51,0,95.0,8.97,success
4020,Gamma,api,media,1.26,2.32,36,0,80.7,8.63,success
4021,Alpha,infra,media,22.03,15.79,790,1,80.2,9.08,success
4022,Alpha,api,baja,3.64,4.86,45,0,68.2,9.36,success
4023,Gamma,auth,alta,7.24,8.04,56,1,47.9,9.36,success
4024,Beta,auth,baja,7.15,5.23,48,0,80.2,6.78,success
4025,Beta,api,alta,1.54,0.81,52,0,75.0,12.86,success
4026,Alpha,infra,alta,3.9,6.27,72,0,90.9,3.23,success
4027,Alpha,api,baja,6.59,7.76,153,0,88.1,7.76,success
4028,Beta,auth,alta,7.81,9.37,96,0,52.9,10.22,success
4029,Gamma,ui,alta,9.37,8.16,176,0,90.3,3.72,success
4030,Beta,auth,media,7.94,2.14,171,0,75.8,,success
4031,Gamma,api,media,7.63,6.49,80,0,78.9,8.82,success
4032,Gamma,infra,baja,0.5,1.88,94,0,40.8,10.02,success
4033,Beta,db,baja,8.69,9.79,181,1,63.0,12.86,success
4034,Beta,auth,alta,3.41,6.19,25,0,71.0,6.29,success
4035,Beta,api,baja,20.81,15.52,632,0,78.3,7.74,success
4036,Alpha,auth,baja,2.61,0.3,42,0,61.2,10.48,success
4037,Gamma,auth,media,3.94,1.8,49,0,97.4,9.46,success
4038,Gamma,ui,baja,0.65,0.98,22,0,67.2,12.87,success
4039,Beta,ui,alta,10.87,7.17,23,0,67.7,10.72,success
4040,Beta,db,alta,10.88,8.45,160,0,90.5,6.41,success
4041,Beta,infra,alta,20.7,17.62,514,0,83.2,3.45,success
4042,Gamma,auth,baja,1.33,4.25,40,0,60.7,6.09,success
4043,Delta,infra,media,1.71,0.3,91,0,80.6,5.14,success
4044,Alpha,ui,alta,3.88,1.76,81,0,61.3,5.24,success
4045,Beta,api,media,7.26,3.56,164,0,91.3,6.74,success
4046,Alpha,db,media,12.95,8.98,491,0,74.1,4.57,success
4047,Beta,auth,media,11.3,10.29,262,0,78.5,3.52,success
4048,Alpha,ui,baja,6.44,7.77,54,0,44.0,9.13,success
4049,Beta,db,baja,0.5,0.86,107,0,83.2,7.56,success
4050,Beta,api,media,2.81,3.11,117,0,61.0,14.23,success
4051,Beta,infra,baja,7.63,10.26,65,0,73.4,6.27,success
4052,Beta,auth,alta,3.87,0.3,25,0,77.6,12.1,success
4053,Delta,db,media,0.5,3.39,32,1,93.8,8.67,success
4054,Delta,auth,baja,9.93,8.78,187,0,81.9,7.44,success
4055,Alpha,auth,alta,6.63,4.74,206,0,77.1,5.61,success
4056,Beta,api,media,2.94,3.22,55,0,92.3,3.87,success
4057,Delta,infra,baja,0.92,3.1,84,0,36.3,8.27,success
4058,Gamma,auth,critica,7.94,5.53,196,0,40.3,3.07,success
4059,Alpha,infra,alta,5.08,2.95,14,0,35.0,9.47,success
4060,Gamma,auth,media,1.66,0.71,45,0,82.7,8.72,success
4061,Alpha,api,alta,15.98,15.74,410,1,82.5,9.43,success
4062,Alpha,api,media,4.48,3.09,87,0,100.0,5.25,success
4063,Gamma,auth,media,6.53,5.92,24,0,55.6,4.23,success
4064,Gamma,infra,baja,2.59,5.02,74,0,86.0,13.86,success
4065,Delta,api,baja,11.92,8.12,167,0,88.1,13.34,success
4066,Beta,ui,media,4.25,4.14,7,1,80.6,9.19,success
4067,Delta,ui,media,5.11,5.82,78,0,49.3,9.41,success
4068,Beta,ui,alta,4.28,1.95,48,0,62.7,3.7,success
4069,Gamma,ui,media,0.81,0.3,15,0,77.0,4.9,success
4070,Alpha,infra,media,2.78,1.34,72,0,95.0,6.37,success
4071,Alpha,ui,alta,4.45,8.49,59,0,96.9,6.77,success
4072,Delta,ui,critica,0.5,0.36,65,0,59.9,2.36,success
4073,Delta,ui,baja,1.57,2.77,49,0,68.9,4.74,success
4074,Delta,ui,critica,0.5,0.3,27,0,97.3,3.01,success
4075,Beta,api,alta,4.26,7.41,18,0,50.2,5.21,success
4076,Alpha,ui,baja,4.61,3.51,36,0,70.1,5.29,success
4077,Delta,api,baja,10.35,6.57,145,0,55.8,6.59,success
4078,Gamma,db,baja,3.28,3.13,82,0,51.0,6.65,success
4079,Alpha,infra,media,1.78,8.85,63,0,86.0,15.7,success
4080,Delta,infra,media,0.5,2.9,26,0,61.0,7.76,success
4081,Delta,db,media,4.3,3.69,48,0,79.9,6.93,success
4082,Beta,ui,alta,10.06,0.33,129,0,71.2,4.81,success
4083,Delta,db,baja,4.91,7.83,105,0,59.8,12.83,success
4084,Delta,auth,media,3.37,1.78,43,0,83.9,4.22,success
4085,Gamma,api,alta,2.16,0.66,6,0,68.4,7.46,success
4086,Gamma,api,critica,3.98,1.98,36,0,50.3,10.18,success
4087,Beta,auth,alta,6.28,8.93,43,0,92.4,8.19,success
4088,Delta,infra,baja,8.93,6.75,29,0,88.4,6.17,success
4089,Delta,infra,baja,4.95,0.66,46,0,89.0,5.31,success
4090,Delta,ui,baja,7.95,5.76,139,0,68.8,10.51,success
4091,Gamma,api,media,3.08,1.27,64,0,84.6,8.45,success
4092,Alpha,ui,baja,6.61,6.36,163,0,93.5,11.33,success
4093,Beta,api,critica,2.15,1.82,17,0,67.9,6.99,success
4094,Beta,db,media,2.43,0.3,51,0,78.8,10.52,success
4095,Delta,infra,media,2.76,2.95,12,0,77.4,5.69,success
4096,Gamma,api,baja,5.56,4.69,45,0,72.2,7.79,success
4097,Gamma,auth,media,3.0,0.3,26,0,66.8,4.32,success
4098,Alpha,api,media,7.6,1.16,211,0,35.2,4.07,success
4099,Delta,auth,alta,5.28,5.37,96,0,89.4,6.57,success
4100,Beta,api,baja,4.1,3.26,166,0,73.2,6.36,success
4101,Alpha,auth,alta,5.45,4.23,45,0,87.2,11.29,success
4102,Delta,auth,baja,1.51,4.27,27,0,64.8,9.6,success
4103,Alpha,api,baja,0.5,0.3,26,0,51.4,8.02,success
4104,Alpha,auth,critica,5.75,5.1,85,0,37.3,2.04,success
4105,Alpha,db,baja,13.53,11.27,340,0,68.2,5.73,success
4106,Beta,auth,baja,2.33,2.44,97,0,89.4,6.11,success
4107,Alpha,infra,media,5.07,1.0,48,0,86.1,5.56,success
4108,Delta,auth,media,5.68,3.26,56,0,83.7,9.61,success
4109,Gamma,auth,baja,10.92,6.92,65,0,67.1,5.21,success
4110,Beta,auth,baja,135.1815836869376,5.76,413,3,53.4,33.57,success
4111,Alpha,db,baja,7.92,7.18,202,0,68.5,10.14,success
4112,Beta,api,media,2.7,3.13,84,0,75.7,4.36,success
4113,Alpha,ui,baja,5.51,3.2,74,0,78.7,12.95,success
4114,Delta,auth,alta,4.6,6.72,87,0,75.1,7.43,success
4115,Beta,infra,alta,8.08,5.04,104,0,57.8,4.2,success
4116,Beta,auth,baja,2.08,6.45,46,0,82.7,10.21,success
4117,Alpha,api,baja,4.16,3.32,31,0,75.0,5.63,success
4118,Alpha,infra,baja,6.45,2.98,169,0,40.6,7.82,success
4119,Alpha,auth,baja,0.5,0.3,68,0,77.7,9.22,success
4120,Alpha,api,baja,8.35,6.74,157,0,70.1,5.69,success
4121,Gamma,db,alta,4.62,1.6,293,0,83.4,6.06,success
4122,Delta,api,baja,4.71,4.69,107,0,30.9,8.85,success
4123,Delta,auth,media,4.31,3.08,92,0,55.8,5.52,success
4124,Beta,api,media,37.61,23.01,1188,2,95.6,12.95,success
4125,Delta,auth,alta,4.55,4.13,80,0,40.9,5.82,success
4126,Gamma,infra,baja,2.88,5.74,25,0,59.7,7.04,success
4127,Alpha,ui,baja,4.51,2.85,52,0,90.3,13.9,success
4128,Alpha,ui,critica,9.79,7.83,269,0,68.3,6.28,success
4129,Gamma,auth,baja,11.86,9.73,21,0,74.2,7.1,success
4130,Beta,ui,media,1.99,0.3,34,0,85.2,6.39,success
4131,Alpha,ui,media,4.24,5.35,181,0,80.2,5.05,success
4132,Delta,auth,media,0.5,3.84,52,0,77.2,10.34,success
4133,Gamma,infra,baja,6.12,7.59,60,0,64.1,9.6,success
4134,Gamma,ui,baja,1.63,0.3,175,0,88.3,14.36,success
4135,Delta,db,media,0.5,0.3,35,0,88.2,6.95,success
4136,Delta,api,media,0.5,1.66,18,0,55.1,6.0,success
4137,Delta,auth,alta,4.01,3.63,19,0,85.4,6.15,success
4138,Beta,db,alta,9.38,7.18,113,0,86.3,11.99,success
4139,Delta,db,critica,1.54,1.53,84,0,75.8,3.68,success
4140,Gamma,api,critica,4.57,4.71,36,0,73.5,3.45,success
4141,Gamma,auth,alta,0.5,0.3,24,0,77.8,4.82,success
4142,Delta,db,baja,1.21,3.87,52,0,85.3,6.22,success
4143,Alpha,auth,media,9.03,10.6,182,0,76.1,7.26,success
4144,Beta,api,media,1.99,1.31,31,0,83.9,5.52,success
4145,Alpha,ui,media,5.7,5.43,37,0,71.9,11.41,success
4146,Beta,auth,baja,0.5,6.0,23,0,49.2,5.53,failed
4147,Beta,auth,media,1.24,2.33,48,0,58.2,8.49,success
4148,Delta,auth,baja,6.13,5.94,90,0,41.5,11.88,success
4149,Delta,infra,baja,16.8,16.18,447,0,78.2,5.49,success
4150,Beta,api,alta,5.98,10.18,81,0,53.5,7.0,success
4151,Beta,ui,media,4.54,1.57,64,0,68.5,9.73,success
4152,Gamma,infra,media,2.31,1.86,145,0,51.5,3.81,success
4153,Delta,ui,media,3.29,5.71,125,0,83.1,4.74,success
4154,Delta,ui,media,10.51,9.05,40,0,81.2,10.34,success
4155,Alpha,ui,baja,14.58,12.01,529,1,64.0,17.16,success
4156,Alpha,api,media,0.5,0.3,65,0,87.7,6.29,success
